
################ 会话开始 2026-09-21 18:09:11  [CTE] ################
# run=cte-v2-20260921  steps=3000  save_every=500  batch=8  lr=1e-4
# cache=/workspace/mnt/sqzhang26/zeva-work/datasets/xhand_cte_cache  window_latents=17
[env.sh] 警告: 未找到 libEGL，MUJOCO_GL 未启用。
         需 apt-get install -y libegl1 libgl1（或装带 EGL 的 NVIDIA 驱动）
         后才能做 RoboCasa 无头渲染。静默此提示: export ZEVA_SKIP_EGL_WARNING=1
[2026-09-21 18:09:30] --resume given but /workspace/mnt/sqzhang26/zeva-work/runs/zeva_cte/cte-v2-20260921/cte_latest.pt does not exist; starting fresh
[2026-09-21 18:09:30] cache=/workspace/mnt/sqzhang26/zeva-work/datasets/xhand_cte_cache window_latents=17 train_windows=9748 val_windows=519 params=9.49M device=cuda start_step=0
/workspace/mnt/sqzhang26/zeva-work/cosmos-framework/cosmos_framework/zeva_training/train_cte.py:218: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  f"step {step}/{args.steps}  total={float(losses['total']):.4f} "
[2026-09-21 18:11:42] step 510/3000  total=0.7289 action=0.0101 vision=0.0062 task=0.0000 phase=0.0009 effect=2.8503 (contrast=1.870 var=0.961)  0.26s/step
[2026-09-21 18:11:44] step 520/3000  total=0.7334 action=0.0098 vision=0.0062 task=0.0000 phase=0.0008 effect=2.8694 (contrast=1.887 var=0.965)  0.26s/step
[2026-09-21 18:11:46] step 530/3000  total=0.7014 action=0.0190 vision=0.0070 task=0.0000 phase=0.0008 effect=2.7009 (contrast=1.747 var=0.932)  0.26s/step
[2026-09-21 18:11:47] step 540/3000  total=0.7133 action=0.0114 vision=0.0066 task=0.0000 phase=0.0012 effect=2.7809 (contrast=1.800 var=0.963)  0.25s/step
[2026-09-21 18:11:49] step 550/3000  total=0.7304 action=0.0113 vision=0.0057 task=0.0000 phase=0.0005 effect=2.8533 (contrast=1.874 var=0.963)  0.25s/step
[2026-09-21 18:11:51] step 560/3000  total=0.6550 action=0.0130 vision=0.0065 task=0.0000 phase=0.0010 effect=2.5415 (contrast=1.569 var=0.955)  0.25s/step
[2026-09-21 18:11:53] step 570/3000  total=0.7027 action=0.0116 vision=0.0060 task=0.0000 phase=0.0007 effect=2.7399 (contrast=1.762 var=0.963)  0.25s/step
[2026-09-21 18:11:54] step 580/3000  total=0.6832 action=0.0103 vision=0.0081 task=0.0000 phase=0.0016 effect=2.6586 (contrast=1.682 var=0.961)  0.25s/step
[2026-09-21 18:11:56] step 590/3000  total=0.6843 action=0.0141 vision=0.0076 task=0.0000 phase=0.0013 effect=2.6498 (contrast=1.673 var=0.960)  0.25s/step
[2026-09-21 18:11:57] step 600/3000  total=0.7232 action=0.0326 vision=0.0086 task=0.0000 phase=0.0012 effect=2.7277 (contrast=1.751 var=0.960)  0.25s/step
[2026-09-21 18:11:59] step 610/3000  total=0.6409 action=0.0166 vision=0.0076 task=0.0000 phase=0.0008 effect=2.4663 (contrast=1.491 var=0.961)  0.24s/step
[2026-09-21 18:12:01] step 620/3000  total=0.6995 action=0.0184 vision=0.0072 task=0.0000 phase=0.0011 effect=2.6951 (contrast=1.715 var=0.967)  0.24s/step
[2026-09-21 18:12:03] step 630/3000  total=0.6699 action=0.0120 vision=0.0062 task=0.0000 phase=0.0011 effect=2.6062 (contrast=1.628 var=0.966)  0.24s/step
[2026-09-21 18:12:04] step 640/3000  total=0.6939 action=0.0140 vision=0.0062 task=0.0000 phase=0.0008 effect=2.6944 (contrast=1.718 var=0.964)  0.24s/step
[2026-09-21 18:12:06] step 650/3000  total=0.6342 action=0.0107 vision=0.0061 task=0.0000 phase=0.0014 effect=2.4690 (contrast=1.493 var=0.965)  0.24s/step
[2026-09-21 18:12:08] step 660/3000  total=0.6423 action=0.0178 vision=0.0067 task=0.0000 phase=0.0005 effect=2.4712 (contrast=1.528 var=0.928)  0.24s/step
[2026-09-21 18:12:10] step 670/3000  total=0.6516 action=0.0163 vision=0.0074 task=0.0000 phase=0.0021 effect=2.5103 (contrast=1.534 var=0.964)  0.24s/step
[2026-09-21 18:12:11] step 680/3000  total=0.6636 action=0.0219 vision=0.0087 task=0.0000 phase=0.0026 effect=2.5307 (contrast=1.553 var=0.965)  0.24s/step
[2026-09-21 18:12:13] step 690/3000  total=0.6826 action=0.0277 vision=0.0076 task=0.0000 phase=0.0038 effect=2.5874 (contrast=1.615 var=0.959)  0.24s/step
[2026-09-21 18:12:15] step 700/3000  total=0.5856 action=0.0123 vision=0.0069 task=0.0000 phase=0.0007 effect=2.2656 (contrast=1.293 var=0.961)  0.23s/step
[2026-09-21 18:12:17] step 710/3000  total=0.6041 action=0.0118 vision=0.0071 task=0.0000 phase=0.0007 effect=2.3406 (contrast=1.368 var=0.960)  0.23s/step
[2026-09-21 18:12:18] step 720/3000  total=0.6409 action=0.0107 vision=0.0068 task=0.0000 phase=0.0011 effect=2.4931 (contrast=1.524 var=0.957)  0.23s/step
[2026-09-21 18:12:20] step 730/3000  total=0.6057 action=0.0150 vision=0.0080 task=0.0000 phase=0.0009 effect=2.3303 (contrast=1.362 var=0.955)  0.23s/step
[2026-09-21 18:12:22] step 740/3000  total=0.6303 action=0.0080 vision=0.0068 task=0.0000 phase=0.0012 effect=2.4612 (contrast=1.486 var=0.962)  0.23s/step
[2026-09-21 18:12:24] step 750/3000  total=0.5706 action=0.0112 vision=0.0077 task=0.0000 phase=0.0011 effect=2.2063 (contrast=1.231 var=0.963)  0.23s/step
[2026-09-21 18:12:25] step 760/3000  total=0.5761 action=0.0093 vision=0.0075 task=0.0000 phase=0.0020 effect=2.2365 (contrast=1.267 var=0.958)  0.23s/step
[2026-09-21 18:12:27] step 770/3000  total=0.5998 action=0.0119 vision=0.0072 task=0.0000 phase=0.0009 effect=2.3222 (contrast=1.350 var=0.961)  0.23s/step
[2026-09-21 18:12:29] step 780/3000  total=0.5950 action=0.0116 vision=0.0090 task=0.0000 phase=0.0027 effect=2.2967 (contrast=1.321 var=0.963)  0.23s/step
[2026-09-21 18:12:31] step 790/3000  total=0.6872 action=0.0141 vision=0.0094 task=0.0000 phase=0.0024 effect=2.6539 (contrast=1.680 var=0.961)  0.23s/step
[2026-09-21 18:12:32] step 800/3000  total=0.6433 action=0.0091 vision=0.0066 task=0.0000 phase=0.0020 effect=2.5095 (contrast=1.535 var=0.964)  0.23s/step
[2026-09-21 18:12:34] step 810/3000  total=0.6283 action=0.0087 vision=0.0067 task=0.0000 phase=0.0017 effect=2.4506 (contrast=1.481 var=0.958)  0.23s/step
[2026-09-21 18:12:36] step 820/3000  total=0.6086 action=0.0088 vision=0.0071 task=0.0000 phase=0.0011 effect=2.3701 (contrast=1.399 var=0.961)  0.23s/step
